晓得	388	0.0041
一代	388	0.0041
牙	388	0.0041
局长	388	0.0041
有趣	388	0.0041
否认	388	0.0041
列	387	0.004
汗	387	0.004
盛	387	0.004
反正	387	0.004
地图	387	0.004
题	387	0.004
孤立	387	0.004
不满	386	0.004
那边	386	0.004
穿着	386	0.004
物价	386	0.004
心脏	385	0.004
房屋	385	0.004
哥	385	0.004
攻击	384	0.004
载	384	0.004
露	384	0.004
全世界	384	0.004
脱	384	0.004
塑造	384	0.004
键	383	0.004
精力	383	0.004
耳	383	0.004
香	383	0.004
完了	383	0.004
象征	382	0.004
赶快	382	0.004
世界观	382	0.004
卵	382	0.004
开辟	382	0.004
透	382	0.004
论述	382	0.004
较为	381	0.004
垄断	381	0.004
小麦	381	0.004
年纪	381	0.004
做法	381	0.004
界	381	0.004
交际	381	0.004
巴黎	380	0.004
优点	380	0.004
获	380	0.004
相互作用	380	0.004
过多	380	0.004
脸色	380	0.004
十四	380	0.004
共有	379	0.004
公斤	379	0.004
基金	379	0.004
着重	378	0.004
海上	378	0.004
这就是说	378	0.004
看成	378	0.004
山区	378	0.004
制订	377	0.0039
界限	377	0.0039
钢铁	377	0.0039
东方	377	0.0039
大脑	377	0.0039
情报	377	0.0039
硫酸	377	0.0039
干涉	377	0.0039
均匀	376	0.0039
什么样	376	0.0039
罪	376	0.0039
反之	376	0.0039
职务	375	0.0039
罗马	375	0.0039
玉米	375	0.0039
三中全会	375	0.0039
搭	375	0.0039
会上	375	0.0039
叙述	375	0.0039
纠正	375	0.0039
确立	374	0.0039
党中央	374	0.0039
可爱	374	0.0039
山上	374	0.0039
冬天	374	0.0039
教训	374	0.0039
取出	373	0.0039
合适	373	0.0039
可靠	373	0.0039
脖子	373	0.0039
国民	373	0.0039
招呼	373	0.0039
抬	373	0.0039
冒	373	0.0039
资本主义社会	373	0.0039
秋	372	0.0039
莫	372	0.0039
泥	372	0.0039
老头	372	0.0039
围绕	372	0.0039
家长	372	0.0039
答	371	0.0039
动手	371	0.0039
大海	371	0.0039
爱国	371	0.0039
区分	371	0.0039
主意	371	0.0039
齐	371	0.0039
串	371	0.0039
想法	371	0.0039
罗	371	0.0039
见面	371	0.0039
早在	371	0.0039
公	371	0.0039
虚	370	0.0039
分成	370	0.0039
战胜	370	0.0039
二百	370	0.0039
等到	370	0.0039
右手	370	0.0039
工作人员	370	0.0039
人人	370	0.0039
写作	370	0.0039
老婆	369	0.0039
单独	369	0.0039
买卖	368	0.0039
南北	368	0.0039
热爱	368	0.0039
斗	367	0.0038
冬	367	0.0038
步骤	367	0.0038
古老	367	0.0038
门外	367	0.0038
前途	367	0.0038
领导者	367	0.0038
源	367	0.0038
修改	367	0.0038
抬起	367	0.0038
微	367	0.0038
课题	366	0.0038
地质	366	0.0038
军阀	366	0.0038
社会学	366	0.0038
对外	366	0.0038
为止	366	0.0038
混合	366	0.0038
扶	366	0.0038
夫妻	366	0.0038
本领	366	0.0038
线段	366	0.0038
高低	365	0.0038
富	365	0.0038
配	365	0.0038
恶	365	0.0038
协作	365	0.0038
碳	365	0.0038
视	364	0.0038
浑身	364	0.0038
条例	364	0.0038
碰到	364	0.0038
浪费	364	0.0038
追	364	0.0038
数据	364	0.0038
不然	363	0.0038
松	363	0.0038
基层	363	0.0038
限度	363	0.0038
祖先	363	0.0038
背景	363	0.0038
评论	363	0.0038
曰	362	0.0038
天上	362	0.0038
尾	362	0.0038
考试	362	0.0038
丧失	362	0.0038
手术	362	0.0038
高温	361	0.0038
暴露	361	0.0038
蔬菜	361	0.0038
意外	361	0.0038
愿	361	0.0038
灰	360	0.0038
发行	360	0.0038
服装	360	0.0038
对应	360	0.0038
略	360	0.0038
爆炸	360	0.0038
粉	359	0.0038
轴	359	0.0038
安慰	359	0.0038
折	359	0.0038
绝	359	0.0038
湖南	359	0.0038
向上	359	0.0038
肥	359	0.0038
防治	358	0.0037
办事	358	0.0037
随后	358	0.0037
运	358	0.0037
中的	358	0.0037
紧急	357	0.0037
镇	357	0.0037
遂	357	0.0037
出于	357	0.0037
长度	357	0.0037
取决于	357	0.0037
辩证	356	0.0037
众多	356	0.0037
夜里	356	0.0037
号召	356	0.0037
缩小	356	0.0037
鱼类	356	0.0037
敲	356	0.0037
定理	356	0.0037
氧化	355	0.0037
一律	355	0.0037
芽	355	0.0037
定额	355	0.0037
清晰	355	0.0037
斜	355	0.0037
院子	354	0.0037
高大	354	0.0037
味	354	0.0037
始	354	0.0037
黄河	354	0.0037
如同	354	0.0037
海面	354	0.0037
力学	354	0.0037
品	354	0.0037
倒是	354	0.0037
尖锐	354	0.0037
天地	354	0.0037
恒星	354	0.0037
一口气	354	0.0037
布置	353	0.0037
临床	353	0.0037
可怕	353	0.0037
快乐	353	0.0037
捉	353	0.0037
技能	353	0.0037
朵	353	0.0037
私人	353	0.0037
只得	353	0.0037
施	352	0.0037
固	352	0.0037
找出	352	0.0037
领袖	352	0.0037
依赖	352	0.0037
一身	352	0.0037
饿	352	0.0037
假设	352	0.0037
印	352	0.0037
崇拜	351	0.0037
骑	351	0.0037
我军	351	0.0037
启发	351	0.0037
作物	351	0.0037
以致	351	0.0037
请求	350	0.0037
能否	350	0.0037
众	350	0.0037
卫星	350	0.0037
着急	350	0.0037
这回	350	0.0037
托	350	0.0037
老爷	349	0.0037
岗位	349	0.0037
干扰	349	0.0037
分开	349	0.0037
翻译	349	0.0037
签订	349	0.0037
持	349	0.0037
共产党员	349	0.0037
脑子	349	0.0037
患	348	0.0036
交往	348	0.0036
社会化	348	0.0036
西南	348	0.0036
墙	348	0.0036
干燥	348	0.0036
担	348	0.0036
起源	348	0.0036
大娘	348	0.0036
固定资产	348	0.0036
词汇	347	0.0036
手法	347	0.0036
场面	347	0.0036
警察	347	0.0036
即可	347	0.0036
遭受	347	0.0036
部长	347	0.0036
蹲	347	0.0036
种植	347	0.0036
支援	347	0.0036
光辉	347	0.0036
睡觉	347	0.0036
驻	347	0.0036
仪式	346	0.0036
决议	346	0.0036
测	346	0.0036
叹	346	0.0036
阻碍	346	0.0036
立法	346	0.0036
点头	346	0.0036
开口	346	0.0036
工农业	346	0.0036
大胆	346	0.0036
后果	346	0.0036
商人	345	0.0036
健全	345	0.0036
顿时	345	0.0036
预备	345	0.0036
高原	345	0.0036
制作	345	0.0036
基本建设	345	0.0036
指导员	344	0.0036
合作社	344	0.0036
弯	344	0.0036
人格	344	0.0036
预防	344	0.0036
经济体制	344	0.0036
哎	344	0.0036
连长	344	0.0036
洞	344	0.0036
西部	344	0.0036
在内	344	0.0036
见解	343	0.0036
果实	343	0.0036
送给	343	0.0036
纤维	343	0.0036
沉默	343	0.0036
和谐	343	0.0036
走过	343	0.0036
设置	342	0.0036
泡	342	0.0036
正当	342	0.0036
尽可能	342	0.0036
属性	342	0.0036
嘴唇	342	0.0036
编	342	0.0036
命题	342	0.0036
猛	342	0.0036
灭	342	0.0036
模糊	341	0.0036
课程	341	0.0036
夏天	341	0.0036
中华人民共和国	341	0.0036
罢了	341	0.0036
北部	341	0.0036
收集	341	0.0036
波动	341	0.0036
掏出	341	0.0036
女性	341	0.0036
礼	341	0.0036
基	341	0.0036
每人	341	0.0036
最为	341	0.0036
阅读	341	0.0036
口号	340	0.0036
一千	340	0.0036
地带	340	0.0036
城里	339	0.0035
干净	339	0.0035
收缩	339	0.0035
失	339	0.0035
坚定	339	0.0035
深处	339	0.0035
牌	338	0.0035
岩石	338	0.0035
不许	338	0.0035
铺	338	0.0035
延长	337	0.0035
旋转	337	0.0035
一方	337	0.0035
接过	337	0.0035
密	336	0.0035
夜晚	336	0.0035
负责人	336	0.0035
爱人	335	0.0035
论文	335	0.0035
丁	335	0.0035
侧	335	0.0035
离不开	334	0.0035
大于	334	0.0035
由此可见	334	0.0035
大事	334	0.0035
接到	334	0.0035
饲料	334	0.0035
进程	334	0.0035
未能	333	0.0035
黄色	333	0.0035
政党	333	0.0035
扩张	333	0.0035
增	333	0.0035
设施	333	0.0035
躲	332	0.0035
统治者	332	0.0035
养成	332	0.0035
灌溉	332	0.0035
优美	332	0.0035
徐	332	0.0035
觉悟	332	0.0035
整顿	332	0.0035
令人	332	0.0035
瞪	332	0.0035
轮	331	0.0035
手指	331	0.0035
不顾	331	0.0035
射	331	0.0035
一头	331	0.0035
年间	331	0.0035
平常	331	0.0035
呆	331	0.0035
方程	331	0.0035
客体	331	0.0035
视为	330	0.0035
海底	330	0.0035
排斥	330	0.0035
瓶	330	0.0035
陷入	330	0.0035
资格	330	0.0035
谓	330	0.0035
减轻	330	0.0035
居然	330	0.0035
银	330	0.0035
揭露	329	0.0034
星期	329	0.0034
譬如	329	0.0034
过分	329	0.0034
转换	329	0.0034
太平洋	328	0.0034
瘦	328	0.0034
镇压	328	0.0034
以往	328	0.0034
条约	328	0.0034
分泌	328	0.0034
率领	328	0.0034
平面	327	0.0034
温	327	0.0034
伸	327	0.0034
对称	327	0.0034
编制	327	0.0034
混乱	327	0.0034
只不过	327	0.0034
额	327	0.0034
按劳分配	327	0.0034
信心	327	0.0034
默默	327	0.0034
听得	326	0.0034
不应	326	0.0034
争论	326	0.0034
曲线	326	0.0034
任意	326	0.0034
体会	326	0.0034
是以	326	0.0034
夺取	326	0.0034
深度	326	0.0034
氢	326	0.0034
转向	325	0.0034
岛	325	0.0034
人间	325	0.0034
遵循	325	0.0034
茎	325	0.0034
本市	324	0.0034
思索	324	0.0034
登记	324	0.0034
多方面	324	0.0034
终	324	0.0034
马路	324	0.0034
谷	324	0.0034
理论上	324	0.0034
物理学	324	0.0034
蓝色	324	0.0034
带领	324	0.0034
鞋	323	0.0034
足够	323	0.0034
活力	323	0.0034
院长	323	0.0034
经济基础	323	0.0034
阵地	323	0.0034
麻烦	323	0.0034
滚	323	0.0034
神话	323	0.0034
提起	322	0.0034
等级	322	0.0034
束缚	322	0.0034
血管	322	0.0034
遭	321	0.0034
精确	321	0.0034
街道	321	0.0034
生产者	321	0.0034
仍是	321	0.0034
积	320	0.0033
从小	320	0.0033
交易	320	0.0033
大人	320	0.0033
稀	320	0.0033
通讯	320	0.0033
导演	320	0.0033
喜	320	0.0033
磁场	320	0.0033
委员	319	0.0033
离婚	319	0.0033
支出	319	0.0033
翅膀	319	0.0033
碱	319	0.0033
广告	319	0.0033
参考	319	0.0033
格	319	0.0033
悲剧	319	0.0033
姿态	319	0.0033
唐代	319	0.0033
直径	319	0.0033
哇	319	0.0033
月亮	319	0.0033
街上	319	0.0033
教材	319	0.0033
院	318	0.0033
趟	318	0.0033
政委	318	0.0033
失望	318	0.0033
鉴定	318	0.0033
发光	318	0.0033
帽子	318	0.0033
电荷	318	0.0033
效益	318	0.0033
节日	318	0.0033
现实主义	318	0.0033
战场	318	0.0033
陆地	318	0.0033
月份	317	0.0033
汉族	317	0.0033
醒	317	0.0033
有名	317	0.0033
盲目	317	0.0033
来信	317	0.0033
半年	317	0.0033
办理	317	0.0033
新兴	317	0.0033
扑	317	0.0033
行星	316	0.0033
对不起	316	0.0033
苏	316	0.0033
后期	316	0.0033
考	316	0.0033
影子	316	0.0033
眼里	316	0.0033
二十五	316	0.0033
阴	316	0.0033
枚	316	0.0033
会计	316	0.0033
奴隶主	315	0.0033
粉碎	315	0.0033
火箭	315	0.0033
手工业	315	0.0033
年青	315	0.0033
矣	315	0.0033
案	315	0.0033
此后	315	0.0033
汇报	315	0.0033
患者	315	0.0033
增产	314	0.0033
迟	314	0.0033
太多	314	0.0033
铝	314	0.0033
气象	314	0.0033
胸	314	0.0033
填	313	0.0033
哟	313	0.0033
冠军	313	0.0033
事故	313	0.0033
推翻	313	0.0033
蓝	313	0.0033
鼓舞	313	0.0033
叶子	312	0.0033
歌曲	312	0.0033
射线	312	0.0033
泪	312	0.0033
此刻	312	0.0033
坚强	312	0.0033
有助于	312	0.0033
创立	312	0.0033
喜爱	312	0.0033
西欧	312	0.0033
练	311	0.0033
众人	311	0.0033
胜	311	0.0033
邓小平	311	0.0033
尺度	311	0.0033
成人	311	0.0033
最低	311	0.0033
世	311	0.0033
没想到	311	0.0033
论证	311	0.0033
研究所	311	0.0033
社会主义革命	311	0.0033
部落	311	0.0033
改为	311	0.0033
生产队	311	0.0033
耕地	311	0.0033
唯心主义	310	0.0032
东部	310	0.0032
感谢	310	0.0032
报刊	310	0.0032
切实	310	0.0032
毛病	310	0.0032
两边	310	0.0032
勇气	309	0.0032
胖	309	0.0032
机能	309	0.0032
窗外	309	0.0032
八路军	309	0.0032
迫切	309	0.0032
俩	309	0.0032
身份	309	0.0032
口气	308	0.0032
人士	308	0.0032
存	308	0.0032
剧本	308	0.0032
低于	308	0.0032
透明	308	0.0032
膨胀	308	0.0032
故乡	308	0.0032
缩短	308	0.0032
剥削阶级	308	0.0032
合法	307	0.0032
境界	307	0.0032
说来	307	0.0032
林彪	307	0.0032
重量	307	0.0032
混	307	0.0032
人力	307	0.0032
乡村	306	0.0032
享有	306	0.0032
吐	306	0.0032
不免	306	0.0032
场所	306	0.0032
结晶	306	0.0032
哈哈	305	0.0032
两国	305	0.0032
特务	305	0.0032
目	305	0.0032
冲击	304	0.0032
能不能	304	0.0032
顺序	304	0.0032
希腊	304	0.0032
闻	304	0.0032
愤怒	304	0.0032
氮	303	0.0032
小心	303	0.0032
无产阶级专政	303	0.0032
注视	303	0.0032
偷	303	0.0032
中午	303	0.0032
青春	303	0.0032
开来	303	0.0032
排除	303	0.0032
脾气	303	0.0032
静止	303	0.0032
勉强	303	0.0032
出生	303	0.0032
行使	302	0.0032
婴儿	302	0.0032
村里	302	0.0032
假说	302	0.0032
称之为	302	0.0032
跟前	302	0.0032
领土	302	0.0032
得意	302	0.0032
糖	302	0.0032
嘴巴	302	0.0032
门前	302	0.0032
校	302	0.0032
三百	302	0.0032
报酬	301	0.0031
友谊	301	0.0031
必需	301	0.0031
注重	301	0.0031
文化大革命	301	0.0031
讲究	301	0.0031
查	301	0.0031
对面	301	0.0031
夫	300	0.0031
更有	300	0.0031
匹	300	0.0031
军人	300	0.0031
光明	299	0.0031
边缘	299	0.0031
有用	299	0.0031
极端	299	0.0031
函数	299	0.0031
抬头	299	0.0031
盯	299	0.0031
沙漠	299	0.0031
崇高	299	0.0031
到来	299	0.0031
重力	299	0.0031
约束	299	0.0031
志	299	0.0031
磨	299	0.0031
不曾	298	0.0031
脚步	298	0.0031
此种	298	0.0031
抹	298	0.0031
京	298	0.0031
靠近	298	0.0031
从中	298	0.0031
原材料	298	0.0031
净	298	0.0031
眼镜	298	0.0031
英勇	298	0.0031
沟	298	0.0031
大爷	298	0.0031
老百姓	298	0.0031
心头	298	0.0031
修养	297	0.0031
逼	297	0.0031
最佳	297	0.0031
鬼子	297	0.0031
片面	297	0.0031
蚂蚁	297	0.0031
服	297	0.0031
对付	297	0.0031
毫不	297	0.0031
热带	297	0.0031
唯物主义	297	0.0031
起到	297	0.0031
革新	297	0.0031
相继	297	0.0031
摇头	296	0.0031
收获	296	0.0031
过于	296	0.0031
成了	296	0.0031
氢气	296	0.0031
迷信	296	0.0031
民兵	296	0.0031
还不是	296	0.0031
镜	296	0.0031
蛋	295	0.0031
栽培	295	0.0031
饱和	295	0.0031
法院	295	0.0031
就是说	295	0.0031
牛顿	295	0.0031
名词	295	0.0031
清醒	295	0.0031
不远	295	0.0031
重要性	295	0.0031
竟然	295	0.0031
冻	294	0.0031
旧社会	294	0.0031
秦	294	0.0031
一团	294	0.0031
自行车	294	0.0031
兴起	294	0.0031
一向	294	0.0031
有意	293	0.0031
流传	293	0.0031
舒服	293	0.0031
高潮	293	0.0031
嗯	293	0.0031
鼓	293	0.0031
赶到	293	0.0031
后代	293	0.0031
乃是	293	0.0031
演奏	292	0.0031
方言	292	0.0031
日军	292	0.0031
归纳	291	0.003
明亮	291	0.003
依照	291	0.003
反动派	291	0.003
诊断	291	0.003
方程式	291	0.003
猴	291	0.003
广西	291	0.003
家属	291	0.003
法规	291	0.003
不时	291	0.003
实物	291	0.003
小孩子	291	0.003
高于	291	0.003
战线	291	0.003
症	291	0.003
开拓	291	0.003
广播	290	0.003
肾	290	0.003
创新	290	0.003
袁世凯	290	0.003
某个	290	0.003
无力	290	0.003
老板	290	0.003
解放军	290	0.003
自发	289	0.003
沉	289	0.003
椅子	289	0.003
绝大多数	289	0.003
伸手	289	0.003
渠道	289	0.003
议会	289	0.003
树上	289	0.003
塑料	288	0.003
口袋	288	0.003
生活方式	288	0.003
高山	288	0.003
电子计算机	288	0.003
墙上	288	0.003
公理	288	0.003
厂里	287	0.003
台上	287	0.003
继	287	0.003
气味	287	0.003
寿命	287	0.003
盆	287	0.003
工业品	287	0.003
线圈	287	0.003
境内	287	0.003
暖	287	0.003
甜	287	0.003
单一	286	0.003
士兵	286	0.003
有害	286	0.003
两侧	286	0.003
拖拉机	286	0.003
美学	286	0.003
许	286	0.003
整齐	286	0.003
左手	286	0.003
年轻人	286	0.003
阿姨	286	0.003
侵犯	286	0.003
含义	286	0.003
江	285	0.003
重庆	285	0.003
纪念	285	0.003
履行	285	0.003
自治区	285	0.003
法则	285	0.003
饲养	285	0.003
出门	285	0.003
吸取	285	0.003
每当	285	0.003
嫌	284	0.003
新疆	284	0.003
贵	284	0.003
闭	284	0.003
动摇	284	0.003
女士	284	0.003
老是	284	0.003
社会制度	284	0.003
宿舍	284	0.003
这天	283	0.003
冷却	283	0.003
菌	283	0.003
用力	283	0.003
胃	282	0.003
束	282	0.003
噢	282	0.003
国防	282	0.003
改良	282	0.003
身后	282	0.003
汤	282	0.003
抵抗	282	0.003
料	282	0.003
当局	282	0.003
协议	282	0.003
踏	282	0.003
纯粹	282	0.003
新型	281	0.0029
机体	281	0.0029
波长	281	0.0029
机器人	281	0.0029
好多	281	0.0029
场合	281	0.0029
县委	281	0.0029
出身	281	0.0029
脚下	280	0.0029
蛇	280	0.0029
就业	280	0.0029
黄金	280	0.0029
谢谢	280	0.0029
刻	280	0.0029
逃	280	0.0029
家中	280	0.0029
幼	280	0.0029
虎	280	0.0029
实力	279	0.0029
安静	279	0.0029
剧烈	279	0.0029
胡子	279	0.0029
派人	279	0.0029
理智	279	0.0029
爱好	279	0.0029
登	279	0.0029
妨碍	279	0.0029
偷偷	279	0.0029
杂志	279	0.0029
半径	278	0.0029
整天	278	0.0029
水库	278	0.0029
陆	278	0.0029
寂寞	278	0.0029
身旁	278	0.0029
收拾	278	0.0029
神情	278	0.0029
语义	278	0.0029
寒	278	0.0029
划	278	0.0029
灵	278	0.0029
集合	278	0.0029
信任	278	0.0029
当事人	277	0.0029
透过	277	0.0029
可达	277	0.0029
赞成	277	0.0029
青蛙	277	0.0029
沉思	277	0.0029
争夺	277	0.0029
日常	277	0.0029
设法	276	0.0029
振	276	0.0029
工农	276	0.0029
欢乐	276	0.0029
番	276	0.0029
埋	276	0.0029
染色体	276	0.0029
十月	276	0.0029
扎	276	0.0029
出席	276	0.0029
强迫	276	0.0029
演变	276	0.0029
艰难	276	0.0029
世纪末	276	0.0029
一辈子	276	0.0029
欲望	276	0.0029
有益	276	0.0029
不太	275	0.0029
储存	275	0.0029
淡	275	0.0029
弹	275	0.0029
推进	275	0.0029
数值	275	0.0029
意识到	275	0.0029
文献	275	0.0029
顺着	275	0.0029
专政	275	0.0029
决	275	0.0029
审判	275	0.0029
海军	275	0.0029
编辑	275	0.0029
全民所有制	275	0.0029
树枝	275	0.0029
英语	275	0.0029
学派	275	0.0029
布局	274	0.0029
景象	274	0.0029
模仿	274	0.0029
被动	274	0.0029
野	274	0.0029
所得	274	0.0029
残酷	274	0.0029
夫妇	274	0.0029
叫人	274	0.0029
乃至	274	0.0029
武汉	274	0.0029
向着	274	0.0029
毒	274	0.0029
磷	274	0.0029
骨干	274	0.0029
付	274	0.0029
投	274	0.0029
沙发	274	0.0029
青年人	274	0.0029
思想上	274	0.0029
古典	273	0.0029
国内外	273	0.0029
披	273	0.0029
排出	273	0.0029
潜力	273	0.0029
腹	273	0.0029
恋爱	273	0.0029
市长	273	0.0029
学院	272	0.0028
外交	272	0.0028
提前	272	0.0028
假定	272	0.0028
曲折	272	0.0028
二十四	272	0.0028
老太太	272	0.0028
体力	272	0.0028
西班牙	272	0.0028
富裕	272	0.0028
认	272	0.0028
申请	272	0.0028
竞赛	272	0.0028
挣扎	271	0.0028
缺陷	271	0.0028
电报	271	0.0028
拥护	271	0.0028
宝贵	271	0.0028
有权	271	0.0028
室内	271	0.0028
逆	271	0.0028
主力	271	0.0028
吊	271	0.0028
用不着	271	0.0028
进而	271	0.0028
工夫	271	0.0028
熟练	271	0.0028
事务	271	0.0028
总额	271	0.0028
被迫	271	0.0028
云南	271	0.0028
五月	271	0.0028
赴	271	0.0028
年底	271	0.0028
大哥	270	0.0028
扯	270	0.0028
业余	270	0.0028
友好	270	0.0028
批发	270	0.0028
弹性	270	0.0028
领导人	270	0.0028
国民收入	270	0.0028
何况	270	0.0028
临	270	0.0028
旅行	270	0.0028
牙齿	269	0.0028
距	269	0.0028
杂	269	0.0028
开花	269	0.0028
夜间	269	0.0028
挨	269	0.0028
解除	269	0.0028
即将	269	0.0028
施工	269	0.0028
削弱	269	0.0028
陆续	269	0.0028
匆匆	269	0.0028
感知	269	0.0028
社会生产力	268	0.0028
扩展	268	0.0028
乐曲	268	0.0028
钠	268	0.0028
笑容	268	0.0028
陪	268	0.0028
扇	268	0.0028
江南	268	0.0028
放到	268	0.0028
减弱	268	0.0028
毫升	268	0.0028
阐述	268	0.0028
忍不住	268	0.0028
背着	268	0.0028
剩	268	0.0028
现场	268	0.0028
本能	267	0.0028
经费	267	0.0028
农	267	0.0028
商	267	0.0028
珍贵	267	0.0028
车子	267	0.0028
随意	267	0.0028
柱	267	0.0028
停留	267	0.0028
功夫	267	0.0028
当中	267	0.0028
胡	266	0.0028
特权	266	0.0028
割	266	0.0028
上层建筑	266	0.0028
近似	266	0.0028
民众	266	0.0028
阿	266	0.0028
北平	266	0.0028
维生素	266	0.0028
风俗	265	0.0028
山坡	265	0.0028
筒	265	0.0028
严	265	0.0028
嫂	265	0.0028
华北	265	0.0028
八月	265	0.0028
城镇	265	0.0028
拨	265	0.0028
指定	265	0.0028
遇	265	0.0028
协助	265	0.0028
初中	264	0.0028
根本上	264	0.0028
畜	264	0.0028
微观	264	0.0028
毫米	264	0.0028
普及	264	0.0028
父	264	0.0028
著	264	0.0028
搬	264	0.0028
敏感	264	0.0028
造型	264	0.0028
模范	264	0.0028
送来	264	0.0028
告	264	0.0028
晒	264	0.0028
没人	263	0.0028
如果说	263	0.0028
毛泽东思想	263	0.0028
舌	263	0.0028
沙	263	0.0028
力气	263	0.0028
导线	263	0.0028
超越	263	0.0028
特	263	0.0028
寻	263	0.0028
纲	263	0.0028
握	263	0.0028
处处	263	0.0028
日常生活	263	0.0028
各种各样	263	0.0028
加速度	263	0.0028
仅仅是	263	0.0028
新中国	262	0.0027
市委	262	0.0027
不止	262	0.0027
显微镜	262	0.0027
推理	262	0.0027
全都	262	0.0027
壳	262	0.0027
缝	262	0.0027
装饰	262	0.0027
律	262	0.0027
沉淀	262	0.0027
生态	262	0.0027
还原	261	0.0027
防	261	0.0027
壮	261	0.0027
再现	261	0.0027
司机	261	0.0027
滑	261	0.0027
输入	261	0.0027
走路	261	0.0027
登上	261	0.0027
有机物	261	0.0027
代谢	261	0.0027
减	261	0.0027
殖民地	261	0.0027
硅	261	0.0027
违背	260	0.0027
猴子	260	0.0027
眼看	260	0.0027
一手	260	0.0027
表面上	260	0.0027
例外	260	0.0027
婆婆	260	0.0027
征服	260	0.0027
恰当	260	0.0027
培育	260	0.0027
模样	260	0.0027
月球	260	0.0027
传达	260	0.0027
客	260	0.0027
举起	260	0.0027
湖	260	0.0027
简	259	0.0027
减小	259	0.0027
发言	259	0.0027
火焰	259	0.0027
原是	259	0.0027
顽强	259	0.0027
利于	259	0.0027
十万	259	0.0027
无关	259	0.0027
中部	259	0.0027
点点头	259	0.0027
社会关系	258	0.0027
以免	258	0.0027
总算	258	0.0027
盐酸	258	0.0027
棒	258	0.0027
细致	258	0.0027
陈毅	258	0.0027
总数	258	0.0027
系数	258	0.0027
艘	258	0.0027
大姐	258	0.0027
邀请	257	0.0027
乎	257	0.0027
舆论	257	0.0027
共和国	257	0.0027
支付	257	0.0027
最小	257	0.0027
棉	257	0.0027
审查	257	0.0027
语言学	257	0.0027
城乡	257	0.0027
孙中山	257	0.0027
天文	257	0.0027
浮	257	0.0027
他俩	256	0.0027
垂	256	0.0027
桌	256	0.0027
动人	256	0.0027
书籍	256	0.0027
日本人	256	0.0027
肩膀	256	0.0027
店	256	0.0027
置	256	0.0027
不宜	256	0.0027
耐	256	0.0027
地震	255	0.0027
有的人	255	0.0027
知觉	255	0.0027
私有制	255	0.0027
井	255	0.0027
浙江	255	0.0027
显	255	0.0027
汉字	255	0.0027
高尚	255	0.0027
融合	255	0.0027
公布	255	0.0027
肥料	255	0.0027
丰收	255	0.0027
丈	255	0.0027
思	255	0.0027
洋	254	0.0027
肯	254	0.0027
覆盖	254	0.0027
伪	254	0.0027
官员	254	0.0027
培训	254	0.0027
冷静	254	0.0027
喜悦	254	0.0027
水稻	254	0.0027
公园	254	0.0027
郭	254	0.0027
诗歌	254	0.0027
女孩子	254	0.0027
宜	254	0.0027
合乎	254	0.0027
中期	253	0.0026
本世纪	253	0.0026
寸	253	0.0026
纺织	253	0.0026
动态	253	0.0026
涂	253	0.0026
想不到	253	0.0026
斯大林	253	0.0026
顺	253	0.0026
互	253	0.0026
耐心	253	0.0026
固有	253	0.0026
浪漫主义	253	0.0026
兵力	252	0.0026
肩上	252	0.0026
名叫	252	0.0026
杰出	252	0.0026
产值	252	0.0026
仓库	252	0.0026
一齐	252	0.0026
穿上	252	0.0026
弦	252	0.0026
西藏	252	0.0026
封闭	252	0.0026
气质	252	0.0026
上层	252	0.0026
福建	252	0.0026
面孔	252	0.0026
老汉	251	0.0026
竹	251	0.0026
降	251	0.0026
税收	251	0.0026
东南	251	0.0026
原子核	251	0.0026
干旱	251	0.0026
鸟类	251	0.0026
述	251	0.0026
这点	251	0.0026
建造	251	0.0026
扣	251	0.0026
电灯	251	0.0026
舅舅	251	0.0026
怀里	251	0.0026
止	251	0.0026
老鼠	251	0.0026
金融	251	0.0026
可不	251	0.0026
爷	251	0.0026
惊人	250	0.0026
迎	250	0.0026
越南	250	0.0026
各族	250	0.0026
毕业生	250	0.0026
出售	250	0.0026
致使	250	0.0026
战术	250	0.0026
奖励	250	0.0026
儿女	250	0.0026
伤心	250	0.0026
庞大	250	0.0026
影片	250	0.0026
调查研究	250	0.0026
一再	250	0.0026
难过	250	0.0026
一级	250	0.0026
早上	250	0.0026
依法	250	0.0026
用以	249	0.0026
人民法院	249	0.0026
漫长	249	0.0026
紫	249	0.0026
输出	249	0.0026
冲动	249	0.0026
考虑到	249	0.0026
在家	249	0.0026
感性	249	0.0026
伯伯	249	0.0026
前来	249	0.0026
袋	248	0.0026
电视机	248	0.0026
朱	248	0.0026
衡量	248	0.0026
货物	248	0.0026
扔	248	0.0026
死去	248	0.0026
苹果	248	0.0026
打倒	248	0.0026
厨房	248	0.0026
用途	248	0.0026
证据	247	0.0026
发觉	247	0.0026
阶层	247	0.0026
彩	247	0.0026
官僚	247	0.0026
雌	247	0.0026
降水	247	0.0026
党支部	247	0.0026
胳膊	247	0.0026
司令	246	0.0026
总的	246	0.0026
有的是	246	0.0026
九月	246	0.0026
帝国	246	0.0026
简称	246	0.0026
阶级性	246	0.0026
大自然	246	0.0026
小子	246	0.0026
五百	246	0.0026
草地	246	0.0026
中共中央	246	0.0026
迎接	246	0.0026
灌	246	0.0026
光合作用	245	0.0026
劳力	245	0.0026
实事求是	245	0.0026
播种	245	0.0026
少女	245	0.0026
机械化	245	0.0026
顾	245	0.0026
